Numero_Requerimento;Rito_Requerimento;Numero_Processo;Data_requerimento;Data_Registro;Data_Encerramento;Status_Requerimento;Valor_Mobiliario;Tipo_requerimento;Bookbuilding;CNPJ_Emissor;Nome_Emissor;CNPJ_Lider;Nome_Lider;Grupo_Coordenador;Tipo_Oferta;Emissao;Qtde_Total_Registrada;Valor_Total_Registrado;Oferta_inicial;Oferta_vasos_comunicantes;Publico_alvo;Reabertura_serie;Titulo_classificado_como_sustentavel;Titulo_padronizado;Destinacao_recursos;Data_deliberacao_aprovou_oferta;Mercado_negociacao;Tipo_lastro;Regime_fiduciario;Ativos_alvo;Descricao_garantias;Descricao_lastro;Identificacao_devedores_coobrigados;Possibilidade_revolvencia;FIDC_nao_padronizado;Titulo_incentivado;Regime_distribuicao;Tipo_societario;Administrador;Gestor;Agente_fiduciario;Escriturador;Custodiante;Avaliador_Risco;Processo_SEI;Endereco_emissor_rede_mundial_computadores;Num_Invest_Pessoa_Natural;Qtde_VM_Pessoa_Natural;Num_Invest_Clube_Investimento;Qtde_VM_Clube_Investimento;Num_Invest_Fundos_Investimento;Qtde_VM_Fundos_Investimento;Num_Invest_Entidade_Previdencia_Privada;Qtde_VM_Entidade_Previdencia_Privada;Num_Invest_Companhia_Seguradora;Qtde_VM_Companhia_Seguradora;Num_Invest_Investidor_Estrangeiro;Qtde_VM_Investidor_Estrangeiro;Num_Invest_Instit_Intermed_Partic_Consorcio_Distrib;Qtde_VM_Instit_Intermed_Partic_Consorcio_Distrib;Num_Invest_Instit_Financ_Emissora_Partic_Consorcio;Qtde_VM_Instit_Financ_Emissora_Partic_Consorcio;Num_Invest_Demais_Instit_Financ;Qtde_VM_Demais_Instit_Financ;Num_Invest_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Qtde_VM_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Num_Invest_Demais_Pessoa_Juridica;Qtde_VM_Demais_Pessoa_Juridica;Num_Invest_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio;Qdte_VM_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio
19246;Automático;SRE/0344/2025;2025-02-06;2025-03-05;2025-03-11;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;48.534.024/0001-57;PRS AEROPORTOS S.A;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;1;170000;170000000.0;;;Profissional;;N;;Os recursos captados pela Emissora por meio da Emissão serão utilizados exclusivamente para o reembolso de despesas ou dívidas já incorridas, relacionadas à implantação do Projeto, que tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta, bem como para investimentos futuros, pela Emissora, destinados ao Projeto, nos termos da Lei 12.431, conforme descrito na Escritura de Emissão.;28/01/2025;B3 S.A. - BRASIL, BOLSA, BALCÃO - BALCÃO;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;Moody's America Latina;;;2;235;0;0;379;169765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19249;Automático;SRE/0217/2025;2025-01-26;2025-02-28;2025-03-07;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;39.881.421/0001-04;COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;3;1200000;1200000000.0;;S;Qualificado;N;N;N;Nos termos do artigo 2º, §1º, da Lei 12.431 e do Decreto 11.964, os recursos captados pela Emissora por meio da integralização das Debêntures serão destinados ao pagamento futuro ou reembolso de gastos, despesas ou dívidas relativas ao Projeto, conforme detalhado na Escritura de Emissão.;23/01/2025;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Garantia Firme de Colocação;;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;Fitch Ratings Brasil Ltda.;;;276;21622;0;0;34;149032;0;0;0;0;0;0;0;0;5;1029342;0;0;0;0;2;4;0;0
19260;Automático;SRE/0214/2025;2025-01-24;2025-03-21;2025-04-03;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;48.828.134/0001-21;HCC PPP MS02 SEINFRA SPE S.A;33.644.196/0001-06;BANCO FATOR S/A;COORDENADOR PLENO;PRIMARIA;1;35000;35000000.0;;;Profissional;;N;;Os recursos líquidos obtidos pela Emissora com a Oferta das Debêntures serão destinados, nos termos da Lei 12.431 e do Decreto 11.964, ao custeio de despesas já incorridas pela Companhia com a implantação, manutenção e operação de determinados projetos, conforme descritos no Escritura de Emissão, sendo certo que referidos recursos serão integralmente alocados no reembolso de gastos, despesas ou dívidas que ocorreram em prazo igual ou inferior a 24 meses contados da data de divulgação do Anúncio de Encerramento, conforme definido no Escritura de Emissão.;23/01/2025;Balcão;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;Não há.;;;0;0;0;0;7;35000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19285;Automático;SRE/0230/2025;2025-01-27;2025-02-03;2025-02-21;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;29.884.545/0001-90;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;06.271.464/0001-19;BANCO BRADESCO BBI S.A.;COORDENADOR PLENO;PRIMARIA;4;7320612;7320612000.0;;;Profissional;N;S;N;a totalidade dos recursos captados na Emissão das Debêntures aplicados (a) no custeio de gastos, despesas ou dívidas relacionados aos investimentos no Projeto (conforme definido e descrito na Escritura de Emissão) realizados nos 24 (vinte e quatro) meses anteriores à data de encerramento da Oferta e (b) em novos investimentos relativos ao Projeto.;27/01/2025;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Misto;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;6645612;2;675000;0;0;0;0;0;0;0;0
19308;Automático;SRE/0263/2025;2025-01-29;2025-02-24;2025-02-27;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;43.514.079/0001-81;CLI SUL S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;3;300000;300000000.0;;;Profissional;N;N;N;Os recursos líquidos obtidos pela Emissora com a Emissão serão integral, única e exclusivamente, destinados ao Projeto de Investimento, confomre dispostos na Escitura de Emissão.;28/01/2025;b3;;;;;;;;;S;Garantia Firme de Colocação;;;;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;;;;;0;0;0;0;172;150000;0;0;0;0;0;0;0;0;1;150000;0;0;0;0;0;0;0;0
19337;Automático;SRE/0289/2025;2025-01-15;2025-01-21;2025-01-31;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;13.537.735/0001-09;DELTA SUCROENERGIA S.A;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;3;200000;200000000.0;;;Profissional;;N;;"A totalidade dos Recursos Líquidos serão destinados ao projeto de investimento em mão de obra, materiais e serviços para manutenção industrial da safra 22/23 à safra 34/35, destinado à produção de etanol das unidades Delta e Volta Grande da titular do projeto, tendo sido o projeto enquadrado como prioritário conforme Protocolo de Enquadramento MME (""Projeto"").";11/12/2024;B3 S.A. - Brasil, Bolsa, Balcão;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;200000;0;0;0;0
19339;Automático;SRE/0292/2025;2025-01-31;2025-02-12;2025-02-18;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;34.366.520/0001-34;GDPAR SN PARTICIPACOES EM PROJETOS SOLARES S/A;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;2;425000;425000000.0;;;Profissional;;N;;reembolso de gastos, despesas ou dívidas dos Projetos, tendo sido os projetos, enquadrados como prioritários conforme Protocolos de Enquadramento MME, nos termos do artigo 2º, parágrafos 1º, 1º-A e 1º-B, da Lei 12.431, do Decreto 11.964 e da Resolução CMN 5.034 (;27/01/2025;B3 S.A - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;;Fitch;;;0;0;0;0;1;425000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19482;Automático;SRE/0424/2025;2025-02-13;2025-03-05;2025-03-07;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;58.607.200/0001-97;CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A;06.271.464/0001-19;BANCO BRADESCO BBI S.A.;COORDENADOR PLENO;PRIMARIA;1;2200000;2200000000.0;;;Profissional;;N;;A totalidade dos recursos captados pela Emissora por meio das Debêntures serão utilizados exclusivamente no reembolso de gastos ou despesas do Projeto (conforme definido e descrito na Escritura de Emissão) que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta e/ou na realização de investimentos futuros relacionados à implantação do Projeto, nos termos da Lei 12.431.;13/02/2025;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;ITAÚ CORRETORA DE VALORES S.A.;;;;;1049;292497;0;0;249;1080043;0;0;0;0;0;0;0;0;1;807454;2;20000;0;0;2;6;0;0
19485;Automático;SRE/0425/2025;2025-02-13;2025-02-28;2025-03-10;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;33.050.196/0001-88;COMPANHIA PAULISTA DE FORCA LUZ - CPFL;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;16;3192000;3192000000.0;;;Profissional;N;N;N;"1ª Série: pagamento antecipado parcial ou total das debêntures da 12ª (décima segunda) emissão de debêntures da Emissora2ª Série: reembolso de gastos, despesas e/ou dívidas relacionadas ao projeto descrito na Cláusula 3.2.2.1 abaixo (""Projeto de Investimento"") ocorridos (a) durante o exercício social de 2023, no que tange à Portaria 1531 e (b) durante o exercício social de 2024, no que tange ao Protocolo MME, conforme previsto no inciso VI do parágrafo 1º e parágrafo 1º-C do artigo 1º da Lei 12.431";12/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;Fitch Ratings Brasil Ltda;;https://ri.cpfl.com.br/#;51;3992;0;0;442;2037845;1;1973;0;0;0;0;0;0;0;0;1;28190;2;1120000;0;0;0;0
19487;Automático;SRE/0427/2025;2025-02-13;2025-02-28;2025-03-10;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;04.172.213/0001-51;CIA PIRATININGA DE FORÇA E LUZ;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;19;300000;300000000.0;;;Profissional;N;N;N;"(i) pagamento futuro ou (ii) reembolso de gastos, despesas e/oudívidas relacionadas ao projeto descrito na Cláusula 3.2.1.1 abaixo (""Projeto deInvestimento"") ocorridos durante os exercícios sociais de 2024 e 2025, conformeprevisto no inciso VI do parágrafo 1º e parágrafo 1º-C do artigo 1º da Lei 12.431,todos relacionados ao desenvolvimento, construção e operação do Projeto deInvestimento";12/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A;;Fitch, S&P ou Moody's;;https://ri.cpfl.com.br/;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;0;0;0;0;0;0
19488;Automático;SRE/0428/2025;2025-02-13;2025-02-28;2025-03-10;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;53.859.112/0001-69;COMPANHIA JAGUARI DE ENERGIA;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;6;225000;225000000.0;;;Profissional;;N;;"(i) pagamento futuro ou (ii) reembolso de gastos, despesas e/ou dívidas relacionadas ao projeto descrito na Cláusula 3.2.1.1 abaixo (""Projeto de Investimento"") ocorridos durante os exercícios sociais de 2024 e 2025, conforme previsto no inciso VI do parágrafo 1º e parágrafo 1º-C do artigo 1º da Lei 12.431, conforme clausula 3.2.1. da Escritura";12/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;Fitch, Moody's ou S&P;;;0;0;0;0;1;225000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19489;Automático;SRE/0430/2025;2025-02-13;2025-02-28;2025-03-10;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;92.715.812/0001-31;CPFL TRANSMISSÃO S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;14;300000;300000000.0;;;Profissional;N;N;N;"(i) pagamento futuro ou (ii) reembolso de gastos, despesas e/oudívidas relacionadas ao projeto descrito na Cláusula 3.2.1.1 abaixo (""Projeto deInvestimento"") ocorridos em prazo igual ou inferior a 24 (vinte e quatro) meses contados da divulgação do Anúncio de Encerramento, conforme previsto no inciso VIdo parágrafo 1º e parágrafo 1º-C do artigo 1º da Lei 12.431, todos relacionados aodesenvolvimento, construção e operação do Projeto de Investimento, conforme ocaso.";12/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.,;;Fitch, Moody's ou S&P;;https://ri.cpfl.com.br/;0;0;0;0;1;179250;0;0;0;0;0;0;0;0;1;120750;0;0;0;0;0;0;0;0
19518;Automático;SRE/0457/2025;2025-02-17;2025-03-18;2025-03-20;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;09.149.503/0001-06;SERENA GERAÇÃO S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;6;680000;680000000.0;;S;Profissional;N;S;N;3.5.1.Os recursos líquidos captados pela Emissora por meio da Emissão das Debêntures Institucionais serão integralmente destinados à realização do resgate antecipado da totalidade das debêntures simples, não conversíveis em ações, da espécie com garantia real, com garantia adicional fidejussória, em duas séries, para distribuição pública, com esforços restritos, da 1ª (primeira) emissão da Serena Desenvolvimento S.A., inscrita no CNPJ/MF sob o nº 42.385.499/0001-42 (OGDS11);14/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;;Standard & Poor's, a Fitch Ratings ou a Moody's;;https://ri.srna.co/;0;0;0;0;310;674000;0;0;0;0;0;0;0;0;0;0;1;6000;0;0;0;0;0;0
19535;Automático;SRE/0534/2025;2025-02-21;2025-03-17;2025-03-19;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;06.981.180/0001-16;CEMIG DISTRIBUIÇÃO S/A;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.;COORDENADOR PLENO;PRIMARIA;12;2500000;2500000000.0;;S;Qualificado;N;S;N;"1ª Série: gestão do fluxo de caixa da Emissora, compreendendo, mas não se limitando, a operação da Emissora e o reembolso de investimentos por ela realizados, desde que estejam integralmente em linha com o Framework, para fins de qualificação das Debêntures como ""Debêntures Sustentáveis . 2ª Série: reembolso de gastos, despesas e/ou dívidas relacionadas à implantação do projeto detalhado nos documentos da oferta.";20/02/2025;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Garantia Firme de Colocação;;;;Pentágono S.A. Distribuidora de Títulos e Valores Mobiliários;Itaú Unibanco S.A.;;Fitch Ratings Brasil Ltda.;;;1344;129968;0;0;182;1683338;0;0;1;10000;0;0;0;0;4;671373;0;0;0;0;9;5321;0;0
19541;Automático;SRE/0474/2025;2025-02-18;2025-03-20;2025-03-25;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;51.742.485/0001-20;CONCESSIONARIA RODOVIAS DO CAFE SPE S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;2;800000;800000000.0;;;Profissional;N;N;N;Nos termos do artigo 2°, parágrafo 1°, da Lei 12.431, do Decreto 11.964, da Resolução CMN 5.034 e da Portaria, a totalidade dos Recursos Líquidos (conforme definido abaixo) captados pela Emissora por meio da Emissão serão alocados no pagamento futuro ou reembolso, conforme aplicável, de gastos, despesas ou dívidas relacionados ao Projeto, assim como para o pagamento de taxas e despesas relacionadas à Emissão e à Oferta, desde que tais gastos e despesas tenham sido incorridos em prazo igual ou inferior a 36 (trinta e seis) meses contados da data de encerramento da Oferta, conforme tabela consta;17/02/2025;B3;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;47;3833;0;0;340;666380;0;0;0;0;0;0;0;0;4;129787;0;0;0;0;0;0;0;0
19574;Automático;SRE/0510/2025;2025-02-20;2025-02-27;2025-03-06;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;59.196.897/0001-13;CONCESSIONARIA DE RODOVIAS PRVIAS S.A.;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.;COORDENADOR PLENO;PRIMARIA;1;1010000;1010000000.0;;;Profissional;N;N;S;Nos termos do artigo 2º, parágrafo 1º e 1º-A, da Lei 12.431 e do Decreto 11.964, os recursos obtidos pela serão integral e exclusivamente utilizados para fins de: (i) pagamento e/ou reembolso de gastos, despesas ou dívidas passíveis de reembolso, relacionados ao Projeto e (ii) investimentos em recuperação, operação, manutenção, monitoração, conservação, implantação de melhorias, ampliação de capacidade e manutenção do nível de serviço do sistema rodoviário no Estado do Paraná, no prazo e nas condições previstas no Contrato de Concessão e no PER;19/02/2025;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3 (;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;BANCO BRADESCO S.A.;;Será contratada, para atuar como agência de classificação de risco da oferta, a Standard & Poor's, a Fitch Ratings ou a Moody's;;;0;0;0;0;33;265000;0;0;0;0;0;0;0;0;3;745000;0;0;0;0;0;0;0;0
19596;Automático;SRE/0589/2025;2025-02-26;2025-03-10;2025-03-25;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;04.370.282/0001-70;COPEL GERAÇÃO E TRANSMISSÃO S/A;06.271.464/0001-19;BANCO BRADESCO BBI S.A.;COORDENADOR PLENO;PRIMARIA;10;2000000;2000000000.0;;;Profissional;N;N;N;1ª e 2ª série: Pagamento de compromissos financeiros da Emissora  (principal e juros da 5ª, 6ª e 7ª Emissões de Debêntures da Emissora e da 1ª Emissão de Notas Comerciais da Emissora), e Reforço de Caixa.3ª série: Investimentos ou reembolso de investimentos em melhoria, renovação, reforço ou ampliação de ativos de geração e transmissão (Capex de Manutenção), conforme previsto na Lei 12.431;12/02/2025;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;ITAÚ CORRETORA DE VALORES S.A.;;Fitch Ratings Brasil Ltda.;;;419;37665;0;0;441;1695975;1;1330;0;0;0;0;1;250000;1;15000;0;0;0;0;2;30;885;2000000
19602;Automático;SRE/0547/2025;2025-02-24;2025-03-13;2025-03-19;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - EGEM ou EFRF;S;02.474.103/0001-19;ENGIE BRASIL ENERGIA S.A.;58.160.789/0001-28;BANCO SAFRA S/A;COORDENADOR PLENO;PRIMARIA;14;2000000;2000000000.0;;;Profissional;N;N;N;Pagamento de gastos futuros e/ou reembolso de gastos, despesas ou dívidas relacionadas a projetos.;20/02/2025;"MDA - Módulo de Distribuição de Ativos (""MDA""), administrado e operacionalizado pela B3";;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;;;;818;40700;0;0;290;1146739;0;0;0;0;0;0;2;375000;2;375000;2;62500;0;0;2;61;0;0
19639;Automático;SRE/0571/2025;2025-02-26;2025-03-13;2025-03-17;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;08.110.543/0001-73;DA MATA S.A. - AÇÚCAR E ÁLCOOL;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;2;200000;200000000.0;;;Profissional;;N;;Os recursos líquidos obtidos pela Emissora com a Emissão serão integral, única e exclusivamente, destinados ao Projeto de Investimento, considerado prioritário nos termos do artigo 2º da Lei 12.431 e do Decreto 11.964.Projeto de Investimento Produção de etanol anidro e hidratado nas safras de 2022 a 2032, com o objetivo de captar recursos para investimentos e custeio necessários as atividades de produção de etanol anidro e hidratado nas safras 2022 a 2032;03/02/2025;B3 S.A. - BRASIL, BOLSA, BALCÃO;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;200000;0;0;0;0;0;0;0;0
19658;Automático;SRE/0590/2025;2025-02-26;2025-03-11;2025-03-12;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;58.484.141/0001-07;CONCESSIONARIA ROTA SOROCABANA SA;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;2;2050000;2050000000.0;;;Profissional;;N;;A totalidade dos Recursos captados por meio da Oferta será destinada, nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, e do Decreto 11.964, a no pagamento de dívidas contratadas e novos investimentos e pagamento de despesas de capital relativos ao Projeto;25/02/2025;Serão depositadas em mercado de balcão organizado para negociação no mercado secundário por meio do CETIP21, administrado e operacionalizado pela B3, sendo as negociações liquidadas financeiramente e as Debêntures custodiadas eletronicamente na B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;BANCO BRADESCO S.A.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2050000;0;0;0;0;0;0;0;0
19685;Automático;SRE/0708/2025;2025-03-12;2025-03-17;2025-03-26;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;40.062.073/0001-22;RZK SOLAR 07 S.A;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;COORDENADOR PLENO;PRIMARIA;1;90000;90000000.0;;;Profissional;;N;;Os Recursos Líquidos obtidos pela Emissora decorrentes das Debêntures, nos termos do artigo 2°, parágrafo 1°, da Lei 12.431, do Decreto 11.964, e da Resolução CMN 5.034, serão utilizados exclusivamente para o pagamento futuro e/ou reembolso de gastos, despesas, outorgas e/ou dívidas relacionados à implantação dos Projetos Prioritários (conforme definido na Escritura de Emissão), desde que o pagamento dos referidos gastos, despesas e/ou dívidas passíveis de reembolso tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses da data de encerramento da Oferta, conforme descrito na ta;28/02/2025;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;;;;;0;0;0;0;168;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19710;Automático;SRE/0646/2025;2025-03-06;2025-03-25;2025-03-27;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;50.513.730/0001-64;USINA BROMELIA SPE S.A.;18.945.670/0001-46;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;COORDENADOR PLENO;PRIMARIA;1;60000;60000000.0;;;Profissional;;N;;Os recursos líquidos captados pela Emissora por meio da integralização das Debêntures serão destinados para (i) resgate antecipado da 1ª (Primeira) Emissão de Notas Comerciais Escriturais da Emissora e gestão ordinária dos negócios da Emissora, e (ii) nos termos do artigo 2º da Lei no 12.431, do Decreto nº 11.964, da Resolução CMN nº 5.034, de 21 de julho de 2022, para pagamento futuro ou para reembolso de gastos, despesas ou dívidas, que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses anteriores à data de encerramento da Oferta, relacionados à implantação dos projetos.;28/02/2025;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;0;0;0;0;17;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
